school	student	normexam	cons	standlrt	girl	schgend	avslrt	schav	vrband
18.00	14.00	-0.70	1.00	-1.03	1.00	girlsch	0.14	mid	vb2
18.00	15.00	-1.12	1.00	0.62	1.00	girlsch	0.14	mid	vb2
18.00	16.00	-0.20	1.00	0.78	1.00	girlsch	0.14	mid	vb2
18.00	17.00	0.33	1.00	0.95	1.00	girlsch	0.14	mid	vb1
18.00	18.00	-1.03	1.00	0.29	1.00	girlsch	0.14	mid	vb2
18.00	19.00	0.00	1.00	0.04	1.00	girlsch	0.14	mid	vb2
18.00	20.00	0.97	1.00	0.87	1.00	girlsch	0.14	mid	vb1
18.00	21.00	-0.34	1.00	0.04	1.00	girlsch	0.14	mid	vb2
18.00	22.00	0.40	1.00	0.45	1.00	girlsch	0.14	mid	vb1
18.00	23.00	0.00	1.00	0.54	1.00	girlsch	0.14	mid	vb1
18.00	24.00	0.54	1.00	-0.04	1.00	girlsch	0.14	mid	vb2
18.00	25.00	-0.27	1.00	-0.37	1.00	girlsch	0.14	mid	vb2
18.00	26.00	-0.42	1.00	0.54	1.00	girlsch	0.14	mid	vb1
18.00	27.00	-0.78	1.00	0.12	1.00	girlsch	0.14	mid	vb2
18.00	28.00	-1.72	1.00	-0.29	1.00	girlsch	0.14	mid	vb2
18.00	29.00	-0.13	1.00	-0.87	1.00	girlsch	0.14	mid	vb2
18.00	30.00	-1.12	1.00	0.54	1.00	girlsch	0.14	mid	vb2
18.00	31.00	0.26	1.00	0.12	1.00	girlsch	0.14	mid	vb1
18.00	32.00	-0.70	1.00	0.04	1.00	girlsch	0.14	mid	vb2
18.00	33.00	1.24	1.00	-1.45	1.00	girlsch	0.14	mid	vb1
18.00	34.00	-0.78	1.00	-0.21	1.00	girlsch	0.14	mid	vb2
18.00	35.00	0.48	1.00	-0.70	1.00	girlsch	0.14	mid	vb2
18.00	36.00	-1.34	1.00	-0.62	1.00	girlsch	0.14	mid	vb2
18.00	37.00	0.19	1.00	0.37	1.00	girlsch	0.14	mid	vb1
18.00	38.00	0.90	1.00	0.29	1.00	girlsch	0.14	mid	vb2
18.00	39.00	1.66	1.00	-0.54	1.00	girlsch	0.14	mid	vb2
18.00	40.00	-0.56	1.00	-0.62	1.00	girlsch	0.14	mid	vb2
18.00	41.00	-0.06	1.00	0.87	1.00	girlsch	0.14	mid	vb2
18.00	42.00	0.54	1.00	-0.04	1.00	girlsch	0.14	mid	vb2
18.00	43.00	-0.13	1.00	0.45	1.00	girlsch	0.14	mid	vb2
18.00	44.00	1.44	1.00	0.54	1.00	girlsch	0.14	mid	vb1
18.00	45.00	0.00	1.00	0.54	1.00	girlsch	0.14	mid	vb1
18.00	46.00	0.00	1.00	0.62	1.00	girlsch	0.14	mid	vb1
18.00	47.00	-0.27	1.00	0.04	1.00	girlsch	0.14	mid	vb2
18.00	48.00	0.26	1.00	0.12	1.00	girlsch	0.14	mid	vb2
18.00	49.00	-1.03	1.00	0.70	1.00	girlsch	0.14	mid	vb2
18.00	50.00	0.00	1.00	0.37	1.00	girlsch	0.14	mid	vb2
18.00	51.00	-0.70	1.00	-0.95	1.00	girlsch	0.14	mid	vb3
18.00	52.00	-0.06	1.00	-0.62	1.00	girlsch	0.14	mid	vb3
18.00	53.00	-0.27	1.00	-0.21	1.00	girlsch	0.14	mid	vb2
18.00	54.00	-0.49	1.00	-0.79	1.00	girlsch	0.14	mid	vb2
18.00	55.00	-0.62	1.00	0.45	1.00	girlsch	0.14	mid	vb2
18.00	56.00	1.44	1.00	0.21	1.00	girlsch	0.14	mid	vb2
18.00	57.00	-1.12	1.00	-0.54	1.00	girlsch	0.14	mid	vb2
18.00	58.00	0.68	1.00	0.37	1.00	girlsch	0.14	mid	vb1
18.00	59.00	-0.27	1.00	0.12	1.00	girlsch	0.14	mid	vb2
18.00	60.00	-0.13	1.00	0.37	1.00	girlsch	0.14	mid	vb2
18.00	61.00	0.82	1.00	-1.45	1.00	girlsch	0.14	mid	vb2
18.00	62.00	-0.27	1.00	-0.62	1.00	girlsch	0.14	mid	vb2
18.00	63.00	1.51	1.00	1.61	1.00	girlsch	0.14	mid	vb1
18.00	64.00	0.26	1.00	0.62	1.00	girlsch	0.14	mid	vb2
18.00	65.00	-0.13	1.00	-0.37	1.00	girlsch	0.14	mid	vb1
18.00	66.00	1.44	1.00	1.94	1.00	girlsch	0.14	mid	vb1
18.00	67.00	-0.94	1.00	1.20	1.00	girlsch	0.14	mid	vb2
18.00	68.00	0.68	1.00	0.62	1.00	girlsch	0.14	mid	vb2
18.00	69.00	0.97	1.00	-0.12	1.00	girlsch	0.14	mid	vb2
18.00	70.00	0.68	1.00	-0.46	1.00	girlsch	0.14	mid	vb2
18.00	71.00	-0.70	1.00	-0.04	1.00	girlsch	0.14	mid	vb2
18.00	72.00	1.37	1.00	1.28	1.00	girlsch	0.14	mid	vb1
18.00	73.00	-0.42	1.00	1.11	1.00	girlsch	0.14	mid	vb2
18.00	74.00	-1.22	1.00	-1.03	1.00	girlsch	0.14	mid	vb2
18.00	75.00	-0.42	1.00	0.95	1.00	girlsch	0.14	mid	vb1
18.00	76.00	-0.62	1.00	0.37	1.00	girlsch	0.14	mid	vb2
18.00	77.00	-1.44	1.00	-0.62	1.00	girlsch	0.14	mid	vb2
18.00	78.00	-1.03	1.00	-0.37	1.00	girlsch	0.14	mid	vb2
18.00	79.00	0.61	1.00	0.62	1.00	girlsch	0.14	mid	vb1
18.00	80.00	0.97	1.00	0.54	1.00	girlsch	0.14	mid	vb1
18.00	81.00	1.44	1.00	1.28	1.00	girlsch	0.14	mid	vb1
18.00	82.00	-0.49	1.00	-0.79	1.00	girlsch	0.14	mid	vb2
18.00	83.00	-0.56	1.00	-0.12	1.00	girlsch	0.14	mid	vb2
18.00	84.00	0.00	1.00	0.70	1.00	girlsch	0.14	mid	vb1
18.00	85.00	1.31	1.00	-0.04	1.00	girlsch	0.14	mid	vb2
18.00	86.00	0.75	1.00	-1.53	1.00	girlsch	0.14	mid	vb2
18.00	87.00	-1.03	1.00	-0.37	1.00	girlsch	0.14	mid	vb2
18.00	88.00	1.24	1.00	-0.04	1.00	girlsch	0.14	mid	vb1
18.00	89.00	-0.13	1.00	-0.54	1.00	girlsch	0.14	mid	vb3
18.00	90.00	-1.96	1.00	-0.62	1.00	girlsch	0.14	mid	vb3
18.00	91.00	0.48	1.00	0.37	1.00	girlsch	0.14	mid	vb2
18.00	92.00	-0.85	1.00	0.37	1.00	girlsch	0.14	mid	vb1
18.00	93.00	-1.03	1.00	-0.21	1.00	girlsch	0.14	mid	vb2
18.00	94.00	0.33	1.00	0.45	1.00	girlsch	0.14	mid	vb2
18.00	95.00	-2.11	1.00	0.21	1.00	girlsch	0.14	mid	vb2
18.00	96.00	-1.03	1.00	0.45	1.00	girlsch	0.14	mid	vb1
18.00	97.00	0.00	1.00	0.29	1.00	girlsch	0.14	mid	vb2
18.00	98.00	1.18	1.00	0.45	1.00	girlsch	0.14	mid	vb1
18.00	99.00	0.33	1.00	-0.79	1.00	girlsch	0.14	mid	vb2
18.00	100.00	-0.78	1.00	-0.37	1.00	girlsch	0.14	mid	vb2
18.00	101.00	0.82	1.00	0.54	1.00	girlsch	0.14	mid	vb1
18.00	102.00	1.04	1.00	0.87	1.00	girlsch	0.14	mid	vb1
18.00	103.00	0.90	1.00	0.12	1.00	girlsch	0.14	mid	vb2
18.00	104.00	0.33	1.00	0.12	1.00	girlsch	0.14	mid	vb2
18.00	105.00	0.68	1.00	0.37	1.00	girlsch	0.14	mid	vb2
18.00	106.00	0.97	1.00	1.20	1.00	girlsch	0.14	mid	vb1
18.00	107.00	0.82	1.00	0.70	1.00	girlsch	0.14	mid	vb2
18.00	108.00	-0.94	1.00	-0.12	1.00	girlsch	0.14	mid	vb2
18.00	109.00	0.07	1.00	-0.70	1.00	girlsch	0.14	mid	vb2
18.00	110.00	0.07	1.00	0.37	1.00	girlsch	0.14	mid	vb2
18.00	111.00	-0.13	1.00	0.78	1.00	girlsch	0.14	mid	vb1
18.00	112.00	0.48	1.00	0.62	1.00	girlsch	0.14	mid	vb1
18.00	113.00	0.26	1.00	-0.29	1.00	girlsch	0.14	mid	vb2
18.00	114.00	0.07	1.00	-0.21	1.00	girlsch	0.14	mid	vb2
18.00	115.00	0.40	1.00	1.11	1.00	girlsch	0.14	mid	vb1
18.00	116.00	-0.13	1.00	0.78	1.00	girlsch	0.14	mid	vb1
18.00	117.00	-0.56	1.00	0.29	1.00	girlsch	0.14	mid	vb2
18.00	118.00	-0.34	1.00	0.12	1.00	girlsch	0.14	mid	vb2
18.00	119.00	0.54	1.00	0.54	1.00	girlsch	0.14	mid	vb1
18.00	120.00	0.00	1.00	0.70	1.00	girlsch	0.14	mid	vb1
19.00	1.00	-1.62	1.00	-1.45	0.00	mixedsch	0.38	high	vb2
19.00	2.00	0.33	1.00	0.54	1.00	mixedsch	0.38	high	vb2
19.00	3.00	0.48	1.00	0.29	0.00	mixedsch	0.38	high	vb1
19.00	4.00	1.44	1.00	0.54	1.00	mixedsch	0.38	high	vb1
19.00	5.00	-0.13	1.00	1.11	0.00	mixedsch	0.38	high	vb2
19.00	6.00	1.58	1.00	0.70	1.00	mixedsch	0.38	high	vb1
19.00	7.00	1.31	1.00	1.69	1.00	mixedsch	0.38	high	vb1
19.00	8.00	-1.03	1.00	0.29	0.00	mixedsch	0.38	high	vb2
19.00	9.00	-0.34	1.00	0.21	0.00	mixedsch	0.38	high	vb1
19.00	10.00	0.33	1.00	0.87	0.00	mixedsch	0.38	high	vb1
19.00	11.00	0.26	1.00	0.87	0.00	mixedsch	0.38	high	vb1
19.00	12.00	0.48	1.00	0.29	0.00	mixedsch	0.38	high	vb1
19.00	13.00	0.61	1.00	-0.37	1.00	mixedsch	0.38	high	vb2
19.00	14.00	-0.78	1.00	-0.29	0.00	mixedsch	0.38	high	vb2
19.00	15.00	1.44	1.00	1.03	1.00	mixedsch	0.38	high	vb1
19.00	16.00	-0.62	1.00	0.45	0.00	mixedsch	0.38	high	vb2
19.00	17.00	-1.34	1.00	-0.04	0.00	mixedsch	0.38	high	vb2
19.00	18.00	1.44	1.00	0.21	1.00	mixedsch	0.38	high	vb1
19.00	19.00	-0.06	1.00	0.29	0.00	mixedsch	0.38	high	vb2
19.00	20.00	1.31	1.00	1.20	0.00	mixedsch	0.38	high	vb1
19.00	21.00	-0.78	1.00	0.62	0.00	mixedsch	0.38	high	vb2
19.00	22.00	-0.70	1.00	0.12	0.00	mixedsch	0.38	high	vb2
19.00	23.00	1.98	1.00	0.87	1.00	mixedsch	0.38	high	vb1
19.00	24.00	0.75	1.00	-0.04	1.00	mixedsch	0.38	high	vb2
19.00	25.00	-0.06	1.00	0.21	0.00	mixedsch	0.38	high	vb2
19.00	26.00	-0.62	1.00	-0.79	0.00	mixedsch	0.38	high	vb2
19.00	27.00	0.97	1.00	1.11	0.00	mixedsch	0.38	high	vb1
19.00	28.00	-0.62	1.00	0.78	1.00	mixedsch	0.38	high	vb2
19.00	29.00	-0.78	1.00	0.21	1.00	mixedsch	0.38	high	vb2
19.00	30.00	-0.20	1.00	-0.12	1.00	mixedsch	0.38	high	vb2
19.00	31.00	0.40	1.00	-0.04	0.00	mixedsch	0.38	high	vb2
19.00	32.00	-0.13	1.00	0.12	0.00	mixedsch	0.38	high	vb1
19.00	33.00	0.48	1.00	1.03	0.00	mixedsch	0.38	high	vb2
19.00	34.00	-0.20	1.00	-0.46	0.00	mixedsch	0.38	high	vb2
19.00	35.00	0.00	1.00	1.11	1.00	mixedsch	0.38	high	vb1
19.00	36.00	0.26	1.00	0.54	1.00	mixedsch	0.38	high	vb2
19.00	37.00	0.54	1.00	0.95	0.00	mixedsch	0.38	high	vb2
19.00	38.00	0.40	1.00	0.62	0.00	mixedsch	0.38	high	vb2
19.00	39.00	1.11	1.00	0.21	0.00	mixedsch	0.38	high	vb2
19.00	40.00	1.31	1.00	1.20	1.00	mixedsch	0.38	high	vb1
19.00	41.00	0.68	1.00	-0.12	0.00	mixedsch	0.38	high	vb2
19.00	42.00	0.75	1.00	1.03	0.00	mixedsch	0.38	high	vb2
19.00	43.00	-0.70	1.00	-0.37	0.00	mixedsch	0.38	high	vb2
19.00	44.00	-0.78	1.00	-1.20	0.00	mixedsch	0.38	high	vb2
19.00	45.00	1.58	1.00	0.70	1.00	mixedsch	0.38	high	vb1
19.00	46.00	-1.22	1.00	-0.87	0.00	mixedsch	0.38	high	vb2
19.00	47.00	-0.62	1.00	1.11	1.00	mixedsch	0.38	high	vb2
19.00	48.00	1.73	1.00	0.87	1.00	mixedsch	0.38	high	vb1
19.00	49.00	0.07	1.00	0.87	1.00	mixedsch	0.38	high	vb1
19.00	50.00	0.40	1.00	-0.21	1.00	mixedsch	0.38	high	vb1
19.00	51.00	0.54	1.00	1.11	0.00	mixedsch	0.38	high	vb1
19.00	52.00	-1.53	1.00	0.29	1.00	mixedsch	0.38	high	vb2
19.00	53.00	1.66	1.00	1.36	0.00	mixedsch	0.38	high	vb1
19.00	54.00	0.26	1.00	0.29	1.00	mixedsch	0.38	high	vb1
19.00	55.00	-0.70	1.00	-0.37	0.00	mixedsch	0.38	high	vb2
20.00	1.00	-0.94	1.00	0.29	0.00	mixedsch	0.44	high	vb2
20.00	2.00	0.90	1.00	2.44	0.00	mixedsch	0.44	high	vb1
20.00	3.00	0.19	1.00	0.70	0.00	mixedsch	0.44	high	vb1
20.00	4.00	0.26	1.00	-0.95	1.00	mixedsch	0.44	high	vb3
20.00	5.00	-0.27	1.00	-0.12	0.00	mixedsch	0.44	high	vb1
20.00	6.00	1.24	1.00	-0.04	1.00	mixedsch	0.44	high	vb1
20.00	7.00	-0.62	1.00	-0.04	1.00	mixedsch	0.44	high	vb3
20.00	8.00	1.81	1.00	0.95	1.00	mixedsch	0.44	high	vb1
20.00	9.00	0.07	1.00	-0.87	0.00	mixedsch	0.44	high	vb3
20.00	10.00	0.48	1.00	-1.03	0.00	mixedsch	0.44	high	vb3
20.00	11.00	1.37	1.00	0.04	0.00	mixedsch	0.44	high	vb2
20.00	12.00	-2.29	1.00	-1.36	0.00	mixedsch	0.44	high	vb3
20.00	13.00	-0.06	1.00	0.04	1.00	mixedsch	0.44	high	vb2
20.00	14.00	1.31	1.00	1.11	0.00	mixedsch	0.44	high	vb1
20.00	15.00	-0.42	1.00	-0.54	1.00	mixedsch	0.44	high	vb2
20.00	16.00	0.07	1.00	-0.95	1.00	mixedsch	0.44	high	vb2
20.00	17.00	0.54	1.00	-0.62	0.00	mixedsch	0.44	high	vb2
20.00	18.00	1.31	1.00	1.53	1.00	mixedsch	0.44	high	vb1
20.00	19.00	-0.13	1.00	0.70	1.00	mixedsch	0.44	high	vb2
20.00	20.00	-0.20	1.00	-0.62	1.00	mixedsch	0.44	high	vb3
20.00	21.00	1.11	1.00	0.54	0.00	mixedsch	0.44	high	vb1
20.00	22.00	1.04	1.00	1.94	0.00	mixedsch	0.44	high	vb1
20.00	23.00	-0.27	1.00	-0.04	0.00	mixedsch	0.44	high	vb2
20.00	24.00	-0.34	1.00	0.70	1.00	mixedsch	0.44	high	vb2
20.00	25.00	0.13	1.00	0.29	0.00	mixedsch	0.44	high	vb1
20.00	26.00	1.66	1.00	2.35	0.00	mixedsch	0.44	high	vb1
20.00	27.00	1.66	1.00	1.61	1.00	mixedsch	0.44	high	vb1
20.00	28.00	1.24	1.00	1.45	1.00	mixedsch	0.44	high	vb2
20.00	29.00	0.68	1.00	0.04	1.00	mixedsch	0.44	high	vb2
20.00	30.00	1.24	1.00	1.61	1.00	mixedsch	0.44	high	vb1
20.00	31.00	1.58	1.00	2.35	1.00	mixedsch	0.44	high	vb1
20.00	32.00	0.19	1.00	0.78	0.00	mixedsch	0.44	high	vb2
20.00	33.00	0.61	1.00	0.54	0.00	mixedsch	0.44	high	vb2
20.00	34.00	1.24	1.00	0.62	0.00	mixedsch	0.44	high	vb1
20.00	35.00	0.90	1.00	0.87	0.00	mixedsch	0.44	high	vb1
20.00	36.00	1.04	1.00	1.61	0.00	mixedsch	0.44	high	vb1
20.00	37.00	-0.20	1.00	0.04	1.00	mixedsch	0.44	high	vb2
20.00	38.00	0.97	1.00	-0.95	0.00	mixedsch	0.44	high	vb2
20.00	39.00	0.33	1.00	0.21	1.00	mixedsch	0.44	high	vb2
21.00	1.00	-0.42	1.00	-1.03	1.00	girlsch	0.20	high	vb3
21.00	2.00	0.68	1.00	0.29	1.00	girlsch	0.20	high	vb1
21.00	3.00	0.75	1.00	-0.79	1.00	girlsch	0.20	high	vb2
21.00	4.00	-0.34	1.00	0.04	1.00	girlsch	0.20	high	vb2
21.00	5.00	-0.49	1.00	-0.21	1.00	girlsch	0.20	high	vb2
21.00	6.00	0.33	1.00	-0.37	1.00	girlsch	0.20	high	vb2
21.00	7.00	0.33	1.00	0.70	1.00	girlsch	0.20	high	vb2
21.00	8.00	0.61	1.00	1.11	1.00	girlsch	0.20	high	vb1
21.00	9.00	0.40	1.00	0.04	1.00	girlsch	0.20	high	vb2
21.00	10.00	0.40	1.00	0.87	1.00	girlsch	0.20	high	vb2
21.00	11.00	1.11	1.00	-0.21	1.00	girlsch	0.20	high	vb1
21.00	12.00	-0.06	1.00	-0.62	1.00	girlsch	0.20	high	vb2
21.00	13.00	1.31	1.00	0.78	1.00	girlsch	0.20	high	vb2
21.00	14.00	1.44	1.00	1.11	1.00	girlsch	0.20	high	vb1
21.00	15.00	0.40	1.00	-0.62	1.00	girlsch	0.20	high	vb2
21.00	16.00	1.18	1.00	0.45	1.00	girlsch	0.20	high	vb1
21.00	17.00	1.90	1.00	1.94	1.00	girlsch	0.20	high	vb1
21.00	18.00	0.00	1.00	-0.21	1.00	girlsch	0.20	high	vb2
21.00	19.00	1.18	1.00	0.95	1.00	girlsch	0.20	high	vb1
21.00	20.00	-0.94	1.00	0.29	1.00	girlsch	0.20	high	vb2
21.00	21.00	1.11	1.00	1.36	1.00	girlsch	0.20	high	vb1
21.00	22.00	0.61	1.00	1.03	1.00	girlsch	0.20	high	vb2
21.00	23.00	-0.34	1.00	0.29	1.00	girlsch	0.20	high	vb1
21.00	24.00	-1.03	1.00	0.70	1.00	girlsch	0.20	high	vb2
21.00	25.00	1.73	1.00	1.53	1.00	girlsch	0.20	high	vb1
21.00	26.00	0.13	1.00	-0.04	1.00	girlsch	0.20	high	vb2
21.00	27.00	1.18	1.00	0.12	1.00	girlsch	0.20	high	vb2
21.00	28.00	1.90	1.00	2.35	1.00	girlsch	0.20	high	vb1
21.00	29.00	0.40	1.00	0.12	1.00	girlsch	0.20	high	vb2
21.00	30.00	-0.70	1.00	-0.79	1.00	girlsch	0.20	high	vb2
21.00	31.00	0.00	1.00	-0.79	1.00	girlsch	0.20	high	vb3
21.00	32.00	0.54	1.00	-0.29	1.00	girlsch	0.20	high	vb2
21.00	33.00	0.26	1.00	0.37	1.00	girlsch	0.20	high	vb3
21.00	34.00	0.90	1.00	0.21	1.00	girlsch	0.20	high	vb1
21.00	35.00	1.11	1.00	2.02	1.00	girlsch	0.20	high	vb1
21.00	36.00	1.37	1.00	0.37	1.00	girlsch	0.20	high	vb1
21.00	37.00	0.75	1.00	0.54	1.00	girlsch	0.20	high	vb1
21.00	38.00	-0.20	1.00	-1.28	1.00	girlsch	0.20	high	vb2
21.00	39.00	-1.12	1.00	-2.36	1.00	girlsch	0.20	high	vb3
21.00	40.00	1.44	1.00	0.37	1.00	girlsch	0.20	high	vb2
21.00	41.00	1.11	1.00	0.45	1.00	girlsch	0.20	high	vb2
21.00	42.00	0.07	1.00	0.54	1.00	girlsch	0.20	high	vb2
21.00	43.00	-1.22	1.00	-1.61	1.00	girlsch	0.20	high	vb2
21.00	44.00	0.68	1.00	0.62	1.00	girlsch	0.20	high	vb2
21.00	45.00	-0.27	1.00	0.95	1.00	girlsch	0.20	high	vb2
21.00	46.00	1.24	1.00	0.87	1.00	girlsch	0.20	high	vb1
21.00	47.00	-0.20	1.00	-1.61	1.00	girlsch	0.20	high	vb3
21.00	48.00	0.97	1.00	1.20	1.00	girlsch	0.20	high	vb1
21.00	49.00	-0.49	1.00	-0.87	1.00	girlsch	0.20	high	vb2
21.00	50.00	-1.62	1.00	-1.86	1.00	girlsch	0.20	high	vb3
21.00	51.00	0.90	1.00	-0.21	1.00	girlsch	0.20	high	vb2
21.00	52.00	0.26	1.00	0.54	1.00	girlsch	0.20	high	vb1
21.00	53.00	0.40	1.00	0.54	1.00	girlsch	0.20	high	vb2
21.00	54.00	0.19	1.00	-0.37	1.00	girlsch	0.20	high	vb2
21.00	55.00	0.00	1.00	-0.62	1.00	girlsch	0.20	high	vb1
21.00	56.00	0.07	1.00	0.70	1.00	girlsch	0.20	high	vb2
21.00	57.00	0.00	1.00	-0.04	1.00	girlsch	0.20	high	vb2
21.00	58.00	-0.62	1.00	-0.79	1.00	girlsch	0.20	high	vb3
21.00	59.00	1.11	1.00	0.95	1.00	girlsch	0.20	high	vb1
21.00	60.00	0.19	1.00	-1.20	1.00	girlsch	0.20	high	vb2
21.00	61.00	1.37	1.00	0.87	1.00	girlsch	0.20	high	vb1
21.00	62.00	0.19	1.00	-0.04	1.00	girlsch	0.20	high	vb1
21.00	63.00	0.40	1.00	0.45	1.00	girlsch	0.20	high	vb1
21.00	64.00	-0.13	1.00	0.29	1.00	girlsch	0.20	high	vb2
21.00	65.00	-0.06	1.00	0.45	1.00	girlsch	0.20	high	vb2
21.00	66.00	1.51	1.00	-0.04	1.00	girlsch	0.20	high	vb1
21.00	67.00	0.40	1.00	-0.46	1.00	girlsch	0.20	high	vb2
21.00	68.00	0.68	1.00	0.78	1.00	girlsch	0.20	high	vb1
21.00	69.00	0.00	1.00	1.03	1.00	girlsch	0.20	high	vb2
21.00	70.00	1.58	1.00	1.36	1.00	girlsch	0.20	high	vb2
21.00	71.00	-0.27	1.00	0.37	1.00	girlsch	0.20	high	vb2
21.00	72.00	-0.20	1.00	1.20	1.00	girlsch	0.20	high	vb1
21.00	73.00	-0.34	1.00	-0.12	1.00	girlsch	0.20	high	vb2
22.00	1.00	-0.27	1.00	-0.87	1.00	mixedsch	-0.06	mid	vb2
22.00	2.00	1.73	1.00	3.02	0.00	mixedsch	-0.06	mid	vb1
22.00	3.00	-1.53	1.00	0.29	1.00	mixedsch	-0.06	mid	vb2
22.00	4.00	0.90	1.00	1.45	0.00	mixedsch	-0.06	mid	vb1
22.00	5.00	-0.13	1.00	1.78	1.00	mixedsch	-0.06	mid	vb2
22.00	6.00	-0.42	1.00	0.54	1.00	mixedsch	-0.06	mid	vb2
22.00	7.00	0.40	1.00	-0.12	1.00	mixedsch	-0.06	mid	vb1
22.00	8.00	0.26	1.00	1.28	0.00	mixedsch	-0.06	mid	vb2
22.00	9.00	0.33	1.00	-0.62	0.00	mixedsch	-0.06	mid	vb2
22.00	10.00	0.33	1.00	1.28	1.00	mixedsch	-0.06	mid	vb1
22.00	11.00	-0.27	1.00	-0.37	1.00	mixedsch	-0.06	mid	vb2
22.00	12.00	-1.12	1.00	-0.29	1.00	mixedsch	-0.06	mid	vb2
22.00	13.00	-0.62	1.00	0.45	1.00	mixedsch	-0.06	mid	vb2
22.00	14.00	-1.34	1.00	0.45	0.00	mixedsch	-0.06	mid	vb1
22.00	15.00	-0.34	1.00	-0.70	0.00	mixedsch	-0.06	mid	vb2
22.00	16.00	-0.78	1.00	0.29	0.00	mixedsch	-0.06	mid	vb2
22.00	17.00	0.82	1.00	0.95	0.00	mixedsch	-0.06	mid	vb2
22.00	18.00	-0.49	1.00	0.21	0.00	mixedsch	-0.06	mid	vb2
22.00	19.00	-1.12	1.00	-1.20	0.00	mixedsch	-0.06	mid	vb2
22.00	20.00	0.97	1.00	1.36	1.00	mixedsch	-0.06	mid	vb1
22.00	21.00	0.61	1.00	0.29	1.00	mixedsch	-0.06	mid	vb2
22.00	22.00	-1.53	1.00	-2.27	0.00	mixedsch	-0.06	mid	vb3
22.00	23.00	-0.56	1.00	-2.03	0.00	mixedsch	-0.06	mid	vb3
22.00	24.00	-0.49	1.00	-0.04	1.00	mixedsch	-0.06	mid	vb2
22.00	25.00	-0.06	1.00	0.21	0.00	mixedsch	-0.06	mid	vb1
22.00	26.00	0.54	1.00	0.45	0.00	mixedsch	-0.06	mid	vb1
22.00	27.00	-1.34	1.00	-1.12	0.00	mixedsch	-0.06	mid	vb2
22.00	28.00	0.54	1.00	-0.21	0.00	mixedsch	-0.06	mid	vb1
22.00	29.00	0.61	1.00	-0.29	0.00	mixedsch	-0.06	mid	vb3
22.00	30.00	0.00	1.00	0.12	1.00	mixedsch	-0.06	mid	vb2
22.00	31.00	-0.13	1.00	-0.12	1.00	mixedsch	-0.06	mid	vb2
22.00	32.00	-0.06	1.00	-0.54	1.00	mixedsch	-0.06	mid	vb2
22.00	33.00	0.19	1.00	0.62	0.00	mixedsch	-0.06	mid	vb1
22.00	34.00	-0.42	1.00	-0.54	1.00	mixedsch	-0.06	mid	vb2
22.00	35.00	-0.56	1.00	0.37	0.00	mixedsch	-0.06	mid	vb2
22.00	36.00	0.19	1.00	0.78	1.00	mixedsch	-0.06	mid	vb1
22.00	37.00	0.40	1.00	-1.36	0.00	mixedsch	-0.06	mid	vb1
22.00	38.00	-1.84	1.00	-1.86	0.00	mixedsch	-0.06	mid	vb3
22.00	39.00	-0.49	1.00	1.28	0.00	mixedsch	-0.06	mid	vb1
22.00	40.00	-2.29	1.00	-0.79	1.00	mixedsch	-0.06	mid	vb3
22.00	41.00	-1.12	1.00	-0.87	1.00	mixedsch	-0.06	mid	vb3
22.00	42.00	-0.78	1.00	0.21	0.00	mixedsch	-0.06	mid	vb2
22.00	43.00	-0.49	1.00	-0.54	0.00	mixedsch	-0.06	mid	vb1
22.00	44.00	-0.94	1.00	0.70	1.00	mixedsch	-0.06	mid	vb1
22.00	45.00	-0.85	1.00	-1.36	0.00	mixedsch	-0.06	mid	vb2
22.00	46.00	-0.62	1.00	0.04	0.00	mixedsch	-0.06	mid	vb2
22.00	47.00	1.44	1.00	0.87	1.00	mixedsch	-0.06	mid	vb1
22.00	48.00	-0.94	1.00	-0.70	1.00	mixedsch	-0.06	mid	vb2
22.00	49.00	-0.85	1.00	-0.62	1.00	mixedsch	-0.06	mid	vb2
22.00	50.00	-0.85	1.00	1.61	0.00	mixedsch	-0.06	mid	vb1
22.00	51.00	-0.62	1.00	0.04	1.00	mixedsch	-0.06	mid	vb2
22.00	52.00	-1.84	1.00	-0.54	1.00	mixedsch	-0.06	mid	vb2
22.00	53.00	-0.20	1.00	1.61	1.00	mixedsch	-0.06	mid	vb1
22.00	54.00	-0.78	1.00	0.62	1.00	mixedsch	-0.06	mid	vb1
22.00	55.00	-1.44	1.00	-0.37	0.00	mixedsch	-0.06	mid	vb2
22.00	56.00	-0.20	1.00	2.11	0.00	mixedsch	-0.06	mid	vb1
22.00	57.00	1.24	1.00	0.87	1.00	mixedsch	-0.06	mid	vb1
22.00	58.00	-1.96	1.00	-1.03	0.00	mixedsch	-0.06	mid	vb3
22.00	59.00	-0.94	1.00	-0.79	0.00	mixedsch	-0.06	mid	vb2
22.00	60.00	-0.94	1.00	-0.46	0.00	mixedsch	-0.06	mid	vb2
22.00	61.00	-0.42	1.00	0.04	1.00	mixedsch	-0.06	mid	vb1
22.00	62.00	-0.94	1.00	-2.27	0.00	mixedsch	-0.06	mid	vb2
22.00	63.00	-1.53	1.00	-1.53	0.00	mixedsch	-0.06	mid	vb2
22.00	64.00	-1.53	1.00	-0.70	1.00	mixedsch	-0.06	mid	vb2
22.00	65.00	0.61	1.00	0.87	0.00	mixedsch	-0.06	mid	vb1
22.00	66.00	-2.29	1.00	-1.12	0.00	mixedsch	-0.06	mid	vb2
